Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-03-21 21:56:33;Fábricas, escritórios, hospitais, escolas e casas no escuro em metade do Brasil. É mais que urgente renovar a política brasileira para melhorar nossa gestão pública. #apagao; ;7;23;#apagao; ;
2018-03-21 12:30:33;Estaremos em Brasília, Salvador, Fortaleza, Aracaju, Manaus, Recife e Goiânia! #OBrasilTemJeito; ;2;18;#OBrasilTemJeito; ;
2018-03-21 12:28:17;Nessa semana o @Renova_BR está percorrendo o Brasil na nossa caravana da renovação. É hora de recuperar as esperanças na política!; ;2;21; ;Renova_BR;
2018-03-16 00:02:06;Depois do dia conturbado, nossos líderes participaram hoje de uma aula com Renato Sérgio de Lima, presidente do Fórum Brasileiro de Segurança Pública. Nossa segurança precisa de respostas inteligentes com urgência. #MariellePresente; ;5;26;#MariellePresente; ;
2018-03-14 23:25:06;Hoje teve início o segundo módulo de preparação dos líderes RenovaBR. Foi um dia repleto de aulas de economia, liderança e planejamento pessoal. Vamos para cima! #OBrasilTemJeito; ;1;12;#OBrasilTemJeito; ;
2018-03-09 14:55:21;A questão das drogas ainda é uma grande polêmica no Brasil que, aparentemente, vai ser decidida pelo Judiciário. Qual é a sua opinião sobre isso?  https://t.co/H46dGm48YV; ;3;7; ; ;
2018-03-07 20:46:14;Em conjunto com a FGV Direito, a Transparência Internacional divulgou hoje uma lista com Novas Medidas Contra a Corrupção, resultado de anos de estudo crítico sobre a legislação brasileira. Você viu? Confira aqui https://t.co/Zk9SjENwS1; ;6;10; ; ;
2018-03-01 22:41:42;Segundo uma pesquisa do @BancoMundial , o Brasil vai demorar 260 anos para atingir o mesmo padrão de leitura dos países ricos.   Vamos acelerar esse relógio? Acesse https://t.co/n4sqGKgdw2 https://t.co/1tqoU3MgFe; ;5;10; ;BancoMundial;
2018-03-01 19:54:51;@caleromarcelo foi notícia no Estadão! Quer conhecer mais nossos bolsistas? Acesse https://t.co/guXy7BX5N0  https://t.co/hoKrhjwkHn; ;1;1; ;caleromarcelo;
2018-02-15 18:23:17;Eduardo Mufarej foi ao programa 'Brasil Que Dá Certo', da Band, falar sobre renovação política e engajamento civil. E, claro, o #RenovaBR foi assunto! Confira! #OBrasilTemJeito https://t.co/3d2bTrucnV; ;4;13;#OBrasilTemJeito, #RenovaBR; ;
2018-02-09 12:44:31;Você sabia que 93% dos brasileiros acreditam que é preciso formar novas lideranças políticas para mudar o país? Esse dado é da pesquisa que @Renova_BR encomendou para o Instituto Locomotiva e @ideiabigdata, que apareceu em matéria do @g1! https://t.co/E4IdjVl1CH https://t.co/Y6Q8bce5ur; ;5;16; ;Renova_BR, ideiabigdata, g1;
2018-02-08 10:23:49;Já viram a coluna que o @humbertolaudare escreveu no @NexoJornal, contando sobre a experiência no @Renova_BR durante a primeira semana de formação dos bolsistas? https://t.co/VMqLSXNxiJ; ;1;13; ;Renova_BR, humbertolaudare, NexoJornal;
2018-02-07 12:42:06;“As pessoas estão insatisfeitas com os políticos atuais. Tem uma vontade muito grande da sociedade pela renovação” - Daniel José, bolsista @Renova_BR, durante a CEO Conference. https://t.co/pdJF3DUDBA; ;3;20; ;Renova_BR;
2018-02-06 13:04:25;RT @gabrielazevedo: As caras do @Renova_BR. https://t.co/AcQoHXwDH9;gabrielazevedo;0;0; ;Renova_BR, gabrielazevedo;
2018-02-06 13:03:46;Maria Lydia, do @JornalDaGazeta, entrevista Eduardo Mufarej sobre o objetivo do @Renova_BR . 'No Brasil a gente tem várias instituições de formação de líderes empresariais, de acadêmicos, mas não tinha um lugar que formasse políticos'. https://t.co/5bpS8JTazP https://t.co/5hXWs9MkrT; ;3;18; ;JornalDaGazeta, Renova_BR;
2018-01-31 13:48:19;Saímos em reportagem na capa do @Estadao de hoje. 'Bolsa para candidatos em política atrai de coronel a ativista da causa LGBT'. https://t.co/sqIvj0mJFr; ;13;36; ;Estadao;
2018-01-30 16:34:26;Saímos no @OGlobo_Rio hoje, em uma reportagem que explica um pouco melhor quem é a nossa turma de bolsistas! A apresentação oficial de todos os nossos bolsistas rola em evento no dia 2/2! https://t.co/mFd7kO7aNb; ;10;31; ;OGlobo_Rio;
