Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-10 03:40:48;@FelipeF39643652 Para eles implica, sim. https://t.co/DOio2jqKMu; ;0;2; ;FelipeF39643652;
2018-05-10 03:38:00;@robertokarvalho Mas isso não impedirá que as pessoas que se sentirem lesadas pela doutrinação procurem na Justiça a reparação do dano sofrido. Na prática, esse prazo de 2 anos só vai valer para a regra que torna obrigatória a afixação dos cartazes com os Deveres do Professor nas salas de aula.; ;6;21; ;robertokarvalho;
2018-05-10 03:34:47;@robertokarvalho Embora a lei apenas repita, numa linguagem mais acessível, aquilo que já consta da CF, a educação brasileira se apartou de tal modo do paradigma constitucional, que será necessário algum tempo para que a lei seja devidamente assimilada por professores e estudantes.; ;14;52; ;robertokarvalho;
2018-05-10 03:27:23;RT @blogdojefferson: O curioso nessa turma que grita contra o Escola sem partido são aqueles que querem doutrinar os jovens para seguirem d…;blogdojefferson;0;0; ;blogdojefferson;
2018-05-09 18:30:12;Essa é a mentalidade de uma significativa parcela dos nossos professores. Esse é o legado de Paulo Freire, o Patrono da Educação brasileira. https://t.co/GiaruiDTPM; ;46;129; ; ;
2018-05-09 18:27:08;Péssima notícia para os militantes disfarçados de professores.  https://t.co/fpefDcmxR2; ;41;150; ; ;
2018-05-09 15:57:23;DESTRUIÇÃO DA CIÊNCIA PELA IDEOLOGIA: A TRAGÉDIA DA EDUCAÇÃO BRASILEIRA.  Comentário feito nessa postagem: https://t.co/h1x8nQj2Jo https://t.co/EoNPAgsYKO; ;120;292; ; ;
2018-05-09 04:37:52;Na Câmara dos Deputados, logo após a leitura do parecer do relator do projeto Escola sem Partido. https://t.co/fDNeSUe0Qt; ;87;333; ; ;
2018-05-09 03:43:26;UMA AULA MAGISTRAL  Assista à leitura do parecer do Dep. Flavinho, relator do projeto de lei que institui o Programa Escola sem Partido nas escolas de todo o país, e entenda por que esse projeto de lei é tão importante para o Brasil.  Íntegra do vídeo: https://t.co/jQqMSZbVPN; ;117;277; ; ;
2018-05-09 02:51:58;Acesse: https://t.co/FQDNcgGHBa https://t.co/6DVwpJLLWp; ;28;78; ; ;
2018-05-08 23:34:03;@Rodrigu01692877 @carlosjordy Se ele realmente pretende fazer isso, está apoiando o projeto errado.; ;0;7; ;carlosjordy, Rodrigu01692877;
2018-05-08 23:32:57;O uso do sistema educacional para fins de propaganda ideológica, política e partidária está com os dias contados. https://t.co/tHP48sfKpw; ;114;300; ; ;
2018-05-08 23:31:16;Lido hj, na Câmara, o BRILHANTE parecer do Dep. Flavinho (PSC-SP), pela aprovação do projeto de lei q institui em todo o país o Programa Escola sem Partido. Na foto, os Deputados Flavinho e Marcos Rogério (DEM-RO), presidente da Comissão  ao centro, Miguel Nagib, fundador do ESP. https://t.co/YUYRYucAKd; ;72;229; ; ;
2018-05-08 12:04:20;Universidade brasileira: tumor ideológico dentro do Estado. #EscolaSemPartidoJá https://t.co/zsa9k4JmNF; ;97;259;#EscolaSemPartidoJá; ;
2018-05-08 02:21:08;@nycesouzza @alefrotabrasil Mentira. Qualquer pessoa minimamente honesta (nem precisa ser inteligente) que tenha lido a proposta do ESP sabe que ela não só não inibe, como estimula os alunos à reflexão.; ;0;5; ;nycesouzza, alefrotabrasil;
2018-05-06 04:48:18;RT @stsaraiva: @GABRlELPlNHElRO Parece com meu professor de filosofia, ele só fala do Bolsonaro na aula. A última redação que ele passou fo…;stsaraiva;0;0; ;GABRlELPlNHElRO, stsaraiva;
2018-05-06 04:47:26;RT @ValeConservador: Casa cheia no Café Patriota. Palestra sobre Manipulação da Educação com @miguel_nagib, @PriscilaBCosta_ e @mazza_georg…;ValeConservador;0;0; ;PriscilaBCosta_, ValeConservador, miguel_nagib;
2018-05-05 03:01:47;@16do08de1986 @Sen_Cristovam Kkkkkk; ;0;1; ;16do08de1986, Sen_Cristovam;
2018-05-04 21:45:31;O Movimento Escola sem Partido agradece à GCM (Guarda Civil Municipal) de Guarulhos por haver garantido a segurança dos apoiadores do projeto, contra os fascistas, delinquentes e sindicalistas que tentaram agredi-los na saída da Câmara de Vereadores. https://t.co/btC29rg8XN; ;130;387; ; ;
2018-05-04 12:55:10;Inimigo declarado do ESP, o @Sen_Cristovam apresentou e fez aprovar projeto de lei que torna obrigatória a exibição, nas escolas, de filmes nacionais por no mínimo 2 horas mensais. Ou seja, criou, às custas da educação, uma audiência literalmente cativa p/ o cinema nacional.; ;136;354; ;Sen_Cristovam;
