Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-03-29 18:35:18;Vem ai o VIII Congresso Nacional da: https://t.co/kdTNbPFV8j via @YouTube; ;2;5; ;YouTube;
2018-03-29 18:35:14;Adicionei um vídeo a uma playlist @YouTube https://t.co/J0tXhfa59M ai o VIII Congresso Nacional da; ;2;4; ;YouTube;
