Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-10 13:10:18;Na palestra no @Insper encontrei o Henrique Alberti, jovem que vai votar pela primeira vez e que declarou voto na nossa candidatura em matéria à @RevistaEpoca. Me contou que tem o sonho de seguir a carreira de economista e ajudar o Brasil. Obrigado xará! https://t.co/QmDFHmC9Dq; ;10;111; ;RevistaEpoca, Insper;
2018-05-10 00:33:22;Amanhã estaremos na região Sul levando a nossa mensagem de esperança no futuro do Brasil. #ChamaOMeirelles https://t.co/FKNyLcwaV1; ;17;107;#ChamaOMeirelles; ;
2018-05-09 20:09:36;Medidas populistas geralmente trazem uma sensação de melhora no curto prazo, mas causam recessão e desemprego à frente, prejudicando não só o desenvolvimento do país mas também os sonhos da atual e futuras gerações.   O Brasil precisa de responsabilidade e visão de longo prazo. https://t.co/IACnpcMUta; ;108;507; ; ;
2018-05-09 13:00:50;Resultado expressivo que indica de forma clara o crescimento do país e da indústria. Em um ano, o setor automotivo criou 131,7 mil empregos. #ChamaOMeirelles https://t.co/BJZ91hPNIm; ;11;106;#ChamaOMeirelles; ;
2018-05-08 23:15:05;Amanhã teremos um debate com estudantes do Insper sobre economia e os desafios do Brasil. #Agenda #ChamaOMeirelles https://t.co/yU6cBIOQlz; ;18;124;#Agenda, #ChamaOMeirelles; ;
2018-05-08 19:57:19;Participo agora do Diálogo com Presidenciáveis da Frente Nacional de Prefeitos.  Acompanhe ao vivo no link: https://t.co/9GKliGjgxS  #ChamaOMeirelles https://t.co/aKfxDNteHj; ;11;80;#ChamaOMeirelles; ;
2018-05-08 13:56:05;#ChamaOMeirelles https://t.co/ms8uRP1hYL; ;30;202;#ChamaOMeirelles; ;
2018-05-07 23:33:53;Amanhã participo de um encontro com prefeitos de todo o Brasil. As prefeituras precisam de uma economia forte para prestar melhores serviços para a população. https://t.co/8JfCd22qpJ; ;25;168; ; ;
2018-05-06 15:20:57;Só uma economia forte vai ajudar você a realizar seus sonhos.  Leia a entrevista na íntegra:  https://t.co/imd7o8E1t2  #ChamaoMeirelles; ;22;136;#ChamaoMeirelles; ;
2018-05-06 15:20:57;Nada pra mim vale mais do que ajudar o meu país. Pude ajudar o Brasil a sair de duas graves crises econômicas. Mas, agora, ao invés de arrumar a casa, quero construir uma nova casa, sólida, com bases firmes e onde caiba todos os brasileiros. #ChamaoMeirelles https://t.co/3YWScsAYUe; ;83;532;#ChamaoMeirelles; ;
2018-05-04 13:12:43;https://t.co/4MERTvs8zJ; ;39;211; ; ;
2018-05-03 22:00:21;Um dia de muitas atividades pelo estado de São Paulo.   De manhã, estive em São José do Rio Preto em palestra para empresários.   De tarde, em Ribeirão Preto, participei da Agrishow, grande feira de tecnologia agrícola.   Obrigado a todos pelo incentivo e ótima recepção! https://t.co/Ez1qRNA34t; ;18;121; ; ;
2018-05-03 12:57:59;https://t.co/HRP4MmIh37; ;15;106; ; ;
2018-05-03 11:05:09;https://t.co/AOJivOsOEz; ;9;56; ; ;
2018-05-02 21:09:37;“Essa é uma eleição que eu acho que é do centro, é uma eleição para chegar ao 2º turno. Porque o candidato do centro que chegar ao 2º turno ganha a eleição. Porque os dois extremos têm limitações muito claras.” - @ReutersBrazil  https://t.co/drUUXp710y; ;55;333; ;ReutersBrazil;
2018-05-02 17:13:37;Para fortalecer a indústria nacional é necessário prosseguir fazendo as reformas que aumentem a produtividade do país e a competitividade das empresas. https://t.co/UCRIPjOiVz; ;28;171; ; ;
2018-05-01 14:15:10;https://t.co/uOedT7cbUX; ;44;242; ; ;
2018-04-29 23:58:47;Esta semana, fiquei honrado por receber o Título de Cidadão Goianiense.  Nasci em Anápolis, mas vivi em Goiânia durante a infância e a adolescência. Lá fiz grandes amigos e estudei em escola pública, fator que foi fundamental na minha vida e trajetória.  Muito obrigado Goiânia! https://t.co/ZojU6Dqioc; ;28;203; ; ;
2018-04-29 22:02:58;https://t.co/Im4Jgt5uMF; ;16;99; ; ;
2018-04-29 13:50:55;https://t.co/QPIiFqCxdT; ;72;511; ; ;
2018-04-28 13:04:40;Fui presidente mundial de uma empresa presente em 32 países. Atingi o máximo na carreira, mas resolvi fazer uma opção de vida. Voltei ao Brasil para entrar no serviço público e retribuir ao povo brasileiro um pouco de tudo que ele me proporcionou através da educação pública. https://t.co/6PNQ4Ev2qO; ;91;682; ; ;
2018-04-27 21:05:24;https://t.co/zADCgdFJqx; ;10;75; ; ;
2018-04-27 16:55:44;Nas conversas que tenho tido em todo o país vejo que as pessoas pensam que esse clima de confronto que alguns querem criar não vai levar o Brasil a lugar algum. As pessoas estão muito interessadas em soluções, coerência e resultados. https://t.co/d5pM0PoIOk; ;53;201; ; ;
2018-04-26 18:03:31;As principais lideranças políticas de Goiás estiveram hoje presentes quando recebi o título de Cidadão Goianiense. Do MDB unido mas, também, dos principais partidos. Governador, prefeito, deputados federais, estaduais e vereadores prestaram-me uma homenagem simbólica em Goiânia. https://t.co/WXbF0DTznT; ;14;51; ; ;
2018-04-26 14:56:05;Honrado por receber o Título de Cidadão Goianiense.   Goiânia é uma cidade muito importante na minha vida, onde vivi toda a infância e juventude.   Tenho muito orgulho de ser Goiano, nascido em Anápolis, e agora também Goianiense.  Agradeço à Câmara Municipal pela homenagem. https://t.co/wrzhEuM7Gx; ;29;289; ; ;
2018-04-26 00:55:57;Hoje, em São Paulo, tivemos encontros importantes com empreendedores de diversos segmentos que mostraram disposição de investir no país desde que haja continuidade da política econômica.   Amanhã estarei em Goiás.  Acompanhe nossa agenda diária pelo link: https://t.co/C12TvcSLw6 https://t.co/GaxFzsI3j0; ;18;173; ; ;
2018-04-25 17:09:18;https://t.co/Wt0i9KuciF; ;53;339; ; ;
2018-04-24 20:17:22;Eu acredito que os árduos caminhos por quais passamos no Brasil podem ser a oportunidade de ressurgirmos como a nação que todos nós sonhamos. É preciso, no entanto, termos aprendido as lições que os tempos difíceis nos ensinaram e fazer juntos o trabalho que precisa ser feito.; ;53;318; ; ;
2018-04-24 15:32:01;Ótimo encontro com o governador de Santa Catarina, Eduardo Moreira, e várias lideranças do MDB catarinense. Agradeço a acolhida e a atenção em ouvir os nossos planos para o futuro do Brasil. https://t.co/TpAMBLdoDU; ;16;97; ; ;
2018-04-24 12:48:38;Candidaturas que propõem ampliar gastos públicos, revogar reformas e intervir e desorganizar a economia, estão seguindo a receita que levou o Brasil à pior crise da sua história. Precisamos impedir que essas ideias que levam ao atraso prevaleçam outra vez. https://t.co/bWrcrEqweB; ;62;297; ; ;
2018-04-23 12:03:44;Logo mais, participo na #AmchamBrasil do 2º encontro da série Presidenciáveis 2018 #SeuPaísSuaDecisão.   Haverá transmissão ao vivo pelo link: https://t.co/cqOd2e0JSt https://t.co/Yq9cVl1Ggq; ;18;97;#AmchamBrasil, #SeuPaísSuaDecisão; ;
2018-04-22 23:42:32;https://t.co/gRvdkJ86gU; ;44;278; ; ;
2018-04-22 20:47:36;Acompanhe nossa caminhada pelo Brasil. https://t.co/0bWi2lX5uY; ;19;121; ; ;
2018-04-22 13:15:20;Saio cada vez mais animado das reuniões que tenho feito com diferentes segmentos da sociedade.   Tenho conversado com agricultores, investidores, acadêmicos e outros segmentos. Todos com uma reação muito positiva quando tomam conhecimento de tudo o que temos realizado pelo país. https://t.co/uWbv189lLc; ;49;324; ; ;
2018-04-21 12:59:42;https://t.co/xn4lPoa4O5; ;65;406; ; ;
2018-04-20 17:23:32;Na crise criada pelo governo anterior, nos anos de 2015 e 2016, foram destruídos 2,8 milhões de empregos no Brasil.   Agora, apenas nos três primeiros meses de 2018, já estamos com um saldo positivo de mais de 204 mil vagas. https://t.co/hL5OI65ykk; ;58;240; ; ;
2018-04-19 22:41:07;Uma das razões pelas quais estou construindo uma candidatura é dar continuidade às reformas que estão tirando o Brasil da crise. Muitos candidatos insistem no erro de propor a volta de maior intervenção do estado na economia e das políticas que geraram desemprego e inflação alta https://t.co/ZKyZymcziV; ;86;426; ; ;
2018-04-19 13:56:00;https://t.co/Zd5KmSl1ny; ;51;263; ; ;
2018-04-18 22:04:46;Independente das circunstâncias, estarei sempre à disposição do meu país. https://t.co/aKzOQOtTfA; ;45;218; ; ;
2018-04-18 16:58:38;'Temos que manter o Brasil e a economia caminhando na direção correta. Não há nada mágico, vamos retomar a reforma da Previdência, acelerar programas de infraestrutura e lançar a reforma tributária.' - @infomoney   https://t.co/P7dQiT7yes; ;46;228; ;infomoney;
2018-04-17 22:11:24;Foi muito bom visitar a @tecnoshowcomigo e conversar com os produtores rurais. O setor do agronegócio é produtivo, unido, inovador e representa o que o Brasil tem de melhor.   Soube que a feira, este ano, cresceu 47% em volume de negócios. Um ótimo sinal para a nossa economia. https://t.co/izzO6hbApK; ;17;104; ;tecnoshowcomigo;
2018-04-17 17:07:02;https://t.co/SgRusez20R; ;51;176; ; ;
2018-04-17 13:27:46;O debate político contaminado por posições extremas só é bom para quem se alimenta dessa polarização. Já para o país, isso é muito ruim porque deixa em segundo plano aquilo que é o essencial: os problemas reais das pessoas e o que precisa ser feito para solucioná-los. https://t.co/foE6dJhgMD; ;61;279; ; ;
2018-04-16 20:00:51;Os populistas dizem: não é preciso reformar a previdência  A realidade: o país quebra, no médio prazo, se a reforma não for feita  Os populistas dizem: não é preciso reduzir a despesa pública  A realidade: todas as crises no Brasil ocorreram por descontrole dos gastos do governo; ;475;2003; ; ;
2018-04-16 13:07:36;O aumento da produtividade é uma das coisas mais importantes que o Brasil precisa buscar. Mas o que isso significa? A resposta no vídeo. https://t.co/tm2JGVld2R; ;30;176; ; ;
2018-04-15 14:32:27;Menos discurso, mais resultados. https://t.co/35IuHGLE2t; ;42;261; ; ;
2018-04-14 23:19:13;'Tenho resultado concreto para mostrar. As pessoas estão cansadas de falatório. Entramos no governo na maior recessão da história. O Brasil saiu da recessão, está crescendo, criando empregos, a inflação é a mais baixa em 20 anos.' - @Estadao   https://t.co/wBRvXpL9cU; ;92;519; ;Estadao;
2018-04-14 13:41:02;Um comparativo da situação da economia ao assumirmos o Ministério da Fazenda em maio de 2016 e de como está hoje após 22 meses de trabalho duro.  Em um curto período vencemos a crise, aprovamos reformas e colocamos o país no rumo certo. O Brasil precisa seguir por esse caminho! https://t.co/oRKz0HzD75; ;226;706; ; ;
2018-04-13 17:07:46;https://t.co/HOqlw1vTz0; ;32;229; ; ;
2018-04-13 13:29:02;Em 2002, comecei minha campanha a Deputado Federal pela cidade de Rio Verde em Goiás.  Dezesseis anos depois, recebi a mesma energia e carinho para o início de uma nova caminhada.   OBRIGADO RIO VERDE! https://t.co/LUsIm047PI; ;20;184; ; ;
2018-04-12 19:43:50;'Nós precisamos ter certeza que o Brasil não vai voltar atrás. Nós temos que seguir em frente, de fato, com uma política de modernização da economia' - @RBandeirantes - @DatenaOficial https://t.co/d2uNyyiHqv; ;14;98; ;DatenaOficial, RBandeirantes;
2018-04-12 00:58:24;Hoje, fiz a transmissão do cargo para o novo ministro da Fazenda, Eduardo Guardia.   Sempre defini como prioridade ao assumir qualquer função,deixar alguém preparado para assumir o meu posto. E desta vez, não foi diferente.   Sucesso à equipe! https://t.co/HhZJHeDWjX; ;21;197; ; ;
2018-04-11 19:59:52;https://t.co/oig2rVpDfY; ;24;135; ; ;
2018-04-11 14:02:55;Os extremos na política são muito parecidos, mais do que aparentam.   No Brasil, basta observar suas posturas que inviabilizam o diálogo com quem pensa diferente, além de posições idênticas sobre reformas fundamentais para o país, como a da Previdência.   #FórumDaLiberdade https://t.co/KGjBwy16U0; ;35;177;#FórumDaLiberdade; ;
2018-04-10 20:33:50;Esses 3 jovens, estudantes de economia, estão engajados em nossa causa de modernizar o Brasil e até produziram o seu próprio material de apoio.  Valeu Flávio, Luiz e Rogério. https://t.co/jiKtloTAtD; ;15;169; ; ;
2018-04-10 13:03:17;https://t.co/JTZKdaj6ZR; ;26;226; ; ;
2018-04-09 22:38:16;Participo agora de debate no Fórum da Liberdade com outros pré-candidatos à presidência do Brasil.   Acompanhe ao vivo: https://t.co/vPo3nTOv4c   #ForumDaLiberdade https://t.co/g9Ftd3y78s; ;17;169;#ForumDaLiberdade; ;
2018-04-09 20:18:58;Foi muito bom estar com o setor produtivo gaúcho dialogando sobre o futuro do Rio Grande e do Brasil.  O estado tem tomado medidas na direção certa sob a liderança do governador @JoseIvoSartori e já começa a vencer a crise.  Agradeço a calorosa recepção. https://t.co/jpkNNc3aHQ; ;9;86; ;JoseIvoSartori;
2018-04-08 21:56:37;https://t.co/cWjFKpwYQ6; ;56;493; ; ;
2018-04-08 14:06:15;Os 22 meses de trabalho no Ministério da Fazenda foram intensos e gratificantes. Corrigimos os erros da política econômica do governo anterior, aprovamos reformas que o Brasil necessitava há décadas e tiramos o país da pior recessão da sua história.  Os resultados falam por si. https://t.co/h2HOf0gJ2x; ;78;410; ; ;
2018-04-06 20:00:13;Não existem atalhos. O que existe é trabalho duro e a política certa aplicada de forma consistente durante um longo tempo.  Muito obrigado e vamos em frente!; ;26;220; ; ;
2018-04-06 20:00:12;Inicio, agora, uma nova etapa que construirei ao lado dos brasileiros que desejam bom senso, equilíbrio e competência na gestão pública. Me ofereço como um porta voz dos anseios de todos que têm consciência de que o extremismo e o populismo não levarão o Brasil a lugar nenhum.; ;34;239; ; ;
2018-04-06 20:00:12;Agradeço de coração a toda nossa equipe pela entrega e dedicação. De fato, vocês são um verdadeiro 'dream team'.; ;6;86; ; ;
2018-04-06 20:00:11;O país caminha na direção certa. Voltou a crescer, gerar empregos, tudo isso com inflação baixa e os menores juros da história. Mas ainda há muito por fazer. É preciso seguir mudando as estruturas na economia e demais áreas para que nos tornemos a nação que tanto sonhamos.; ;14;93; ; ;
2018-04-06 19:59:15;Deixo hoje o Ministério da Fazenda com a sensação de dever cumprido. Foram meses de muito trabalho onde tiramos o Brasil da sua mais grave crise e construímos as bases para um forte crescimento nos próximos anos.; ;92;672; ; ;
2018-04-06 15:04:13;Logo mais, às 15h30, farei uma coletiva de imprensa sobre minha decisão de permanecer ou não à frente do Ministério da Fazenda.; ;80;542; ; ;
2018-04-04 14:05:27;Oficialmente filiado ao MDB, Movimento Democrático Brasileiro. Estamos juntos para aprofundar as mudanças que fizeram o Brasil sair da sua maior crise e voltar a crescer.  Na próxima sexta-feira anunciarei minha decisão sobre permanecer ou não à frente do Ministério da Fazenda. https://t.co/EUeDBofP4o; ;19;165; ; ;
2018-04-04 12:50:50;Como membro do executivo, respeito a independência e autonomia do judiciário e do STF. Eu espero que nos próximos dias o país vire uma página importante e caminhe junto para uma nova etapa da democracia.; ;36;310; ; ;
2018-04-03 15:10:33;AO VIVO: Filiação ao MDB https://t.co/tYlpwDnJEz; ;18;122; ; ;
2018-04-03 14:58:59;RT @PMDB_Nacional: É hoje! Reforço de peso para o MDB. Bem vindo, @meirelles https://t.co/uDBcOfNEYR;MDB_Nacional;0;0; ;meirelles;
2018-04-02 21:36:25;O Brasil terá 3 caminhos nesta eleição:  1. Retroceder às ideias que nos levaram para a pior crise da história 2. Apostar no falatório e nas promessas daqueles que dizem que vão fazer 3. Seguir e ampliar a atual política de reformas que fez o país voltar a crescer e gerar emprego https://t.co/XQJmkxZhfK; ;116;467; ; ;
2018-04-02 16:38:52;Em um curto espaço de tempo tiramos a economia da recessão e colocamos o país nos trilhos. Confira as boas notícias da última semana! https://t.co/uxVVh8C4XJ; ;31;204; ; ;
2018-04-01 20:19:21;Feliz Páscoa! https://t.co/S7UwAqTKbe; ;38;366; ; ;
2018-03-29 19:50:13;https://t.co/pDwcNinFe5; ;64;350; ; ;
2018-03-29 00:14:46;Muitos pré-candidatos a presidente defendem a continuidade da atual política econômica. Porém, uma coisa é falar e outra, bem diferente, é implementar essa série de medidas que tiraram o Brasil da mais grave crise econômica da sua história. https://t.co/PkRd6C4SHw; ;31;229; ; ;
