Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-16 16:00:04;Fique atento! A carteirinha deve ser solicitada pelo site do Documento do Estudante, para garantir que você não corra o risco de andar com um documento falso no bolso: https://t.co/rpoooc0ZnR #DocumentoDoEstudante #ContraAFalsificação; ;0;2;#DocumentoDoEstudante, #ContraAFalsificação; ;
2018-05-15 22:35:48;Se você ainda não entendeu muito bem o que significa a tão falada BNCC, este link é para você. Dica: é fundamental para os rumos do ensino médio! https://t.co/FUsdVYy9vi; ;1;3; ; ;
2018-05-15 20:01:06;Dessa vez o vampirão acertou, o Brasil voltou mesmo! Retrocesso na educação, emprego, saúde.... 😔 #ForaTemer Saiba mais: https://t.co/S1f3zB1pSy https://t.co/POpOMMHUpF; ;1;1;#ForaTemer; ;
2018-05-15 18:24:01;Alguns artistas brasileiros que utilizaram a música para protestar contra o preconceito racial 👇 https://t.co/Vp0kblx6b8; ;1;2; ; ;
2018-05-15 14:00:16;Esse último sábado (12/05), foi um dia histórico para os secundas catarinenses. Estudantes participaram do congresso de reativação da União Blumenauense dos Estudantes em Blumenau - SC, elegendo a nova diretoria da entidade. Parabéns secundas! https://t.co/MoXq4AioPn; ;2;6; ; ;
2018-05-14 22:00:03;‼Veja quais conquistas estão garantidas e quais estão ameaçadas! 👇 https://t.co/IZaP1cHmHy  #UBES70anos #EmDefesaDaEducação; ;0;3;#UBES70anos, #EmDefesaDaEducação; ;
2018-05-13 22:02:03;Mais um mês se passou.... São 60 dias aguardando respostas. Seguimos mantendo sua luta viva e nos perguntando 'quem matou Marielle?'  #MariellePresente ✊ https://t.co/P9qPMvg8zW; ;5;17;#MariellePresente; ;
2018-05-13 18:01:02;Muitas minas estudantes que são mães têm que conciliar os estudos e tarefas da maternidade (que inclusive, por causa do machismo, raramente são assumidas pelos pais). Mesmo assim, a maioria segue em frente, ama seus filhos e tem muita história pra contar: https://t.co/6FpAEkl8c6; ;2;9; ; ;
2018-05-13 14:06:10;Segundo o PNAD, a população negra está em desigualdade de 16,2% na educação. Há 130 anos a escravidão foi abolida no Brasil, mas o descaso com os ex-escravos, marcou a desigualdade racial no país, sendo perpetuada ao logo dos anos. #LiberdadePraQuem? https://t.co/Pob542xzJ7; ;3;8;#LiberdadePraQuem; ;
2018-05-12 22:01:09;#UBESsetentinha Em 2005, em seu 36º Congresso, a UBES estabeleceu o Dia Nacional de Luta pelo Passe Livre, que aconteceu no dia 22/03 e levou mais de 180 mil estudantes às ruas! Secundaristas de 62 cidades brasileiras participaram da “Caravana UBES em Defesa do Passe Livre”✊ https://t.co/RFRxbfiUAU; ;2;7;#UBESsetentinha; ;
2018-05-12 18:03:02;Estamos politizando essa data e deixando bem claro que é preciso lembrar para não esquecer. Mas não é possível celebrar. #13deMaio #LiberdadePraQuem? https://t.co/GISjco4E4P; ;7;8;#LiberdadePraQuem, #13deMaio; ;
2018-05-12 14:03:03;Escola sem democracia não dá! O grêmio estudantil é o melhor caminho para dar a voz aos estudantes no ambiente escolar. Se na sua escola ainda não tem, veja 5 passos para cria-lo: https://t.co/X21XRL4RNd #Gremios #MonteSeuGremio https://t.co/1EgMpDt0aH; ;1;2;#Gremios, #MonteSeuGremio; ;
2018-05-11 22:04:04;Como os problemas na educação me prejudicam? Motivos como a necessidade de trabalhar para ajudar os pais, violência, pobreza, locomoção e gravidez são os maiores impedimentos para os jovens terminarem a educação básica. Veja este outros problemas👇 https://t.co/hbwo1R8vr4 https://t.co/7c0tHOos8r; ;1;3; ; ;
2018-05-11 20:05:03;#Conape2018: Belo Horizonte (MG) recebe nos dias 24, 25 e 26 de maio a Conferência Nacional Popular de Educação. Veja a programação e participe: https://t.co/ynmV9NJxKQ #Educação; ;0;2;#Conape2018, #Educação; ;
2018-05-11 18:03:09;Bora fazer uso da #CarteirinhaDoEstudante ? Peça teatral construída por secundas, que viveram o processo de ocupações e manifestações do movimento estudantil em 2015 e 2016, terá sua última exibição neste domingo (13).  Aproveita a #MeiaEntrada 👇 https://t.co/g69BqbfvvH https://t.co/EJtGw7ln4D; ;0;2;#CarteirinhaDoEstudante, #MeiaEntrada; ;
2018-05-11 14:04:04;O projeto “Escola sem Partido” foi debatido na última terça-feira (8) e teve avanços quanto a proibição da discussão de gênero e identidade sexual nas escolas. Os estudantes estão atentos e em luta contra mordaças na educação. #ContraALeiDaMordaça  📸 Nilmar Lage https://t.co/Mszo5nFs3j; ;7;16;#ContraALeiDaMordaça; ;
2018-05-11 12:01:04;Enquanto a Lei da Mordaça avança na Câmara dos Deputados, os estudantes de Francisco Beltrão (PR), conseguem o engavetamento do projeto graças a mobilização realizada na terça (08). A luta continua✊ #ContraALeiDaMordaça https://t.co/NqHaGOpuQZ; ;7;17;#ContraALeiDaMordaça; ;
2018-05-10 19:58:02;Eiiii secundas! O presida Pedro Gorki vai participar do Seu Jornal, da #TVT, para falar sobre a importância dos jovens na política e nas eleições e da campanha Se Liga, 16! Acompanhem a entrevista na página da Rede TVT ou pelo Instagram da UBES. Faremos uma transmissão ao vivo 😍 https://t.co/S2DUAb5V9Y; ;0;3;#TVT; ;
2018-05-10 19:42:25;Gostei de um vídeo @YouTube https://t.co/JxeOWnCXis de Lutas da UBES - Edson Luís e Marielle Franco, presentes!; ;0;1; ;YouTube;
2018-05-10 19:36:39;Gostei de um vídeo @YouTube https://t.co/6E2DIcvP8Aão UBES (2013-2015); ;0;0; ;YouTube;
2018-05-10 19:29:32;Gostei de um vídeo @YouTube https://t.co/lQdbYTEVa7 O MENINO BRINCAR; ;0;0; ;YouTube;
2018-05-10 19:16:22;Gostei de um vídeo @YouTube https://t.co/7bOucSu3kC. FINAL- RODRIGO DEAD FISH - 5INCO livros que o influenciaram como pessoa e; ;0;0; ;YouTube;
2018-05-10 18:38:24;#SeLigaPeloBrasil: https://t.co/K3nKXROuc8 via @YouTube; ;0;0;#SeLigaPeloBrasil;YouTube;
2018-05-10 18:32:08;Diretoria da UBES tira título de eleitor: https://t.co/HtFlI3nEFo via @YouTube; ;0;0; ;YouTube;
2018-05-10 18:22:44;Campanha Se Liga, 16!: https://t.co/AQOTWHMHzk via @YouTube; ;0;1; ;YouTube;
2018-05-10 16:04:06;Sorria secunda! Bora ocupar as urnas 💪 #SeLiga16 https://t.co/UrL1Ofztho; ;5;9;#SeLiga16; ;
2018-05-10 14:02:05;A juventude de todos os cantos do Brasil fez da campanha #SeLiga16 um sucesso! Estamos juntos em defesa da educação e da democracia. #BoraOcuparAsUrnas e fazer a diferença nas eleições 2018 😉 https://t.co/LxpfNGtT85; ;2;8;#BoraOcuparAsUrnas, #SeLiga16; ;
2018-05-09 19:29:19;O Carmo Santos falou bonito e agiu mais bonito ainda! Aos 16 anos, o secundarista do Piauí, tirou seu título de eleitor e está com a gente no #SeLiga16 😉💪 #SeLigaPeloBrasil #BoraOcuparAsUrnas https://t.co/RudN0Lcl8s; ;0;1;#BoraOcuparAsUrnas, #SeLiga16, #SeLigaPeloBrasil; ;
2018-05-09 18:14:03;#SeLigaPeloBrasil Atividade da campanha #SeLiga16 em Cascavel, no Ceará 😍Estudantes da Escola Estadual de Educação Profissional Edson Queiroz, na manhã de hoje (9), no Cartório Eleitoral da cidade. https://t.co/zGSWVaHCqh; ;0;1;#SeLiga16, #SeLigaPeloBrasil; ;
2018-05-09 17:45:23;#SeLigaPeloBrasil Secundas cearenses saem em caravana para aproveitar o último dia e tirar o título de leitor! Nosso presida @pedrogorki está em Fortaleza acompanhando os estudantes. O recado está dado: #Seliga16 😊 Lutar pela educação também é ocupar as urnas 💪  Bor https://t.co/Qguwgks4kh; ;1;4;#Seliga16, #SeLigaPeloBrasil;pedrogorki;
2018-05-09 17:33:08;Quem ainda vai tirar o título hoje curte ❤️, quem já tirou dá RT para lembrar os seguidores que é o último dia!📢‼️ #BoraOcuparAsUrnas #SeLigaPeloBrasil; ;3;3;#BoraOcuparAsUrnas, #SeLigaPeloBrasil; ;
2018-05-09 17:29:17;@debbranca Olá! A mobilização é exatamente para isso. Nós lutamos com os estudantes pela educação, e para isso, é necessário ir às urnas  ); ;0;0; ;debbranca;
2018-05-09 16:52:06;E aí secundas, como está o mutirão para tirar o título na sua cidade? #SeLigaPeloBrasil; ;2;3;#SeLigaPeloBrasil; ;
2018-05-09 16:44:13;⚠ TRE Amazonas alega não ter estrutura para atender os estudantes que querem tirar o título! O #SeLiga16 mobilizou centenas de jovens e muitos deles ainda não conseguiram atendimento. Cobramos posicionamento do órgão e atendimento para todos! #SeLigaPeloBrasil https://t.co/hLqNU72EFa; ;3;9;#SeLiga16, #SeLigaPeloBrasil; ;
2018-05-09 15:55:02;#SeLigaPeloBrasil 💪 Ontem (08), a AESC (Associação dos Estudantes Secundaristas de Campina Grande) - PR, mobilizou e acompanhou os estudantes para tirarem o título. Olha só os secundas prontos para ocupar as urnas 👇#MostraOTítulo  https://t.co/J0JW7qGIHT; ;1;5;#SeLigaPeloBrasil, #MostraOTítulo; ;
2018-05-09 15:45:04;O Brasil vive seu maior atentado à democracia desde a ditadura militar e, em ano de eleição, o voto é a principal arma para virar o jogo nas urnas. #BoraOcuparAsUrnas #SeLigaPeloBrasil; ;3;6;#BoraOcuparAsUrnas, #SeLigaPeloBrasil; ;
2018-05-09 15:40:02;Secunda, conta pra gente como é que tá na sua cidade! Você conseguiu tirar seu título de eleitor? #SeLigaPeloBrasil; ;0;2;#SeLigaPeloBrasil; ;
2018-05-09 15:35:03;#SeLigaPeloBrasil: Têm secundas de todo o país com o título de eleitor nas mãos! Eles já garantiram o documento e sabem que vão fazer diferença nas urnas neste ano. #MostraOTitulo https://t.co/XZ49oWTOdB; ;1;1;#SeLigaPeloBrasil, #MostraOTitulo; ;
2018-05-09 15:25:02;Você sabe por que seu voto é importante? A juventude pode fortalecer a mudança nos rumos do país pelas urnas: https://t.co/FisllKREKB #SeLigaPeloBrasil; ;0;0;#SeLigaPeloBrasil; ;
2018-05-09 15:15:03;Voto aos 16 e 17 anos não é obrigatório, mas é a sua chance de fazer a diferença! O prazo para tirar o título de eleitor acaba hoje 09/05. Procure o cartório eleitoral da sua região. #SeLigaPeloBrasil; ;1;1;#SeLigaPeloBrasil; ;
2018-05-09 15:05:04;#SeLigaPeloBrasil: Secundas de Maringá - Paraná já estão com o título de eleitor nas mãos e preparados para exercer seu direito ao voto! #MostraOTitulo https://t.co/UV7RkIIZM5; ;1;8;#SeLigaPeloBrasil, #MostraOTitulo; ;
2018-05-09 14:55:02;Secundas de todos os cantos do país mostram o título de eleitor com o orgulho de ocupar as urnas neste ano: https://t.co/ZwRXEXjkyb #MostraOTitulo #SeLigaPeloBrasil; ;0;3;#SeLigaPeloBrasil, #MostraOTitulo; ;
2018-05-09 14:45:04;Se liga aí, juventude trans! Travestis e transexuais podem utilizar seu nome social no título de eleitor. A mudança já vale em todo o país e é bem simples, exigindo apenas uma autodeclaração da pessoa. #SeLigaPeloBrasil; ;2;6;#SeLigaPeloBrasil; ;
