Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-03-14 03:58:46;Atingidos por barragens participando do Fórum Social Mundial em Salvador na Bahia  #SomosTodosAtingidos Fotos: @JokaMadruga https://t.co/kMdkB0Rl1P; ;5;11;#SomosTodosAtingidos;JokaMadruga;
2018-03-13 22:07:31;Belo Monte: 968 famílias são reconhecidas como atingidas  https://t.co/GcWrTOEaz4 https://t.co/yVxr5N2tNE; ;4;7; ; ;
2018-03-13 21:57:58;Hydro-Alunorte: exploração que mata Na última quinta-feira, 08 de março, as mulheres atingidas por barragens devolveram à Hydro, na sede do seu escritório em Belém, a lama que a empresa vem, há décadas, jogando no povo paraense.  https://t.co/SfF2JnuSR7 https://t.co/lnhmUPCX03; ;9;9; ; ;
2018-03-13 03:06:24;RT @proindio: Em SP | Cine Debate: 'Arpilleras: Atingidas Por Barragens Bordando a Resistência' produzido pelo @MAB_Brasil | evento ocorrer…;proindio;0;0; ;MAB_Brasil, proindio;
2018-03-13 03:04:07;Março é um mês especial para as populações atingidas por barragens. É nosso compromisso defender as águas, os rios e a vida contra qualquer forma de privatização. Por isso, afirmamos que “água é um direito, não mercadoria”. https://t.co/okT24BVbeb; ;15;30; ; ;
2018-03-13 02:46:09;No PA, atingidos por Tucuruí trancam barragem por Direitos  Hoje iniciou a Jornada Nacional de Lutas do Movimento dos Atingidos por Barragens (MAB) por Soberania, Democracia e Direitos, no município de Tucuruí no estado do Pará.   Saiba mais : https://t.co/7Bm3s6gK38 https://t.co/MlaVyedbw0; ;2;2; ; ;
2018-03-12 21:42:58;Jornada Nacional de Lutas do MAB no XINGU Nesse momento os atingidos por Belo Monte da comunidade Independente 1 estão reunidos em Preparação para a Grande Reunião com a presidenta do IBAMA que acontecerá amanhã em Altamira no Pará #SomosTodosAtingidos https://t.co/j4s53Ux1Js; ;3;8;#SomosTodosAtingidos; ;
2018-03-12 20:31:56;Ameaçados pelas barragens de Garabi e Panambi realizam ato ecumênico  https://t.co/LzIXPXTlyy https://t.co/XTCKGPQ1V7; ;0;1; ; ;
2018-03-09 18:22:37;Exames apontam que atingidos pela Samarco estão contaminados por níquel e arsênio  Amostras coletadas no município de Barra Longa (MG) indicam contaminação no sangue de população atingida  https://t.co/IBLyX8Xiq9 https://t.co/wfxeAUjxKB; ;7;4; ; ;
2018-03-08 20:11:26;Atingidas por barragens do Pará denunciam violência dos grandes projetos https://t.co/nGPVa6trNR; ;2;4; ; ;
2018-03-08 10:41:22;#8McontraGlobo https://t.co/21hNtsrnwt; ;8;13;#8McontraGlobo; ;
2018-03-05 18:40:03;RT @FNUCUT: Na semana em que comemoramos o 8 de março, vale lembrar que MULHERES, ÁGUA E ENERGIA NÃO SÃO MERCADORIAS!!! ✊ As mulheres urban…;FNUCUT;0;0; ;FNUCUT;
2018-03-05 18:39:06;No próximo dia 8 de março, dia internacional de luta das mulheres, atingidas por barragens se mobilizam em defesa ao acesso e controle público da água, além de dizer “não” aos retrocessos contra a classe trabalhadora.  Saiba mais: https://t.co/6XS6UAy5YD https://t.co/HulYjLJGyb; ;6;11; ; ;
2018-02-27 20:28:41;ESMPU promove evento sobre mulheres e direito à água  https://t.co/pMf1sQsaiZ https://t.co/FzhBnfeAkM; ;0;5; ; ;
2018-02-27 14:21:50;No próximo dia 8 de março, dia internacional de luta das mulheres, atingidas por barragens se mobilizam em defesa ao acesso e controle público da água  #SomosTodasAtingidas ♀  https://t.co/6XS6UAy5YD https://t.co/y0GDnoRnmB; ;4;5;#SomosTodasAtingidas; ;
2018-02-26 19:42:47;Atingidos por Belo Monte conquistam escavação de poço para abastecimento de água  https://t.co/TiIDXKPRfZ Após 5 anos de luta, os atingidos por Belo Monte da comunidade Novo Horizonte, no município de Brasil Novo, conquistaram abastecimento de água. https://t.co/amHp9o9mKD; ;0;4; ; ;
2018-02-26 16:55:20;Comprovado o vazamento de rejeitos de mineradora estrangeira em Barcarena (PA) https://t.co/hQvQPgL9q9 https://t.co/YalhNydkxL; ;9;7; ; ;
2018-02-23 13:37:12;Comprovado o vazamento de rejeitos de mineradora estrangeira em Barcarena (PA) https://t.co/qkZ5YlZE7G; ;3;5; ; ;
2018-02-20 14:17:20;Vinícius e a Assessoria em Construção https://t.co/82qee6GdpT; ;1;1; ; ;
2018-02-07 13:00:06;#FAMA2018 #Águaédireitoenãomercadoria https://t.co/o8NLnl5Tnl; ;3;10;#Águaédireitoenãomercadoria, #FAMA2018; ;
2018-02-07 12:54:32;Em defesa da água, FAMA vai se contrapor ao Fórum Mundial   Leia mais: https://t.co/zs1KA09H2p  #Águaédireitoenãomercadoria #FAMA2018 https://t.co/U1FYAdjcca; ;4;5;#Águaédireitoenãomercadoria, #FAMA2018; ;
2018-02-07 12:50:10;Atingidos de Barra Longa entregam pauta de reivindicações para Samarco  Leia Mais: https://t.co/XUqxwl68Iw https://t.co/Vn7QEbYM0A; ;0;2; ; ;
2018-02-07 12:49:36;Será o fim das hidrelétricas na Amazônia?  Leia Mais: https://t.co/fRaYp45wMl https://t.co/hNfYmEaIQU; ;0;0; ; ;
2018-02-06 17:41:33;A lama vermelha e a febre amarela  https://t.co/dZrkIu2Rkc https://t.co/yNUiZmUGV2; ;4;3; ; ;
2018-02-05 17:26:45;Filme Arpilleras tem exibição exclusiva em Belo Horizonte (MG)  https://t.co/Sueml6fowG https://t.co/gqpEIWbgBk; ;2;6; ; ;
2018-02-05 17:08:51;05 de fevereiro de 2018  27 meses de impunidade do crime da Samarco (Vale/BHP Biiliton) nenhuma pessoa ou empresa responsabilizada! https://t.co/hMFQ92bjpj; ;9;7; ; ;
2018-01-31 13:59:15;Batucada em Movimento https://t.co/FmUm7P2aSm; ;0;0; ; ;
2018-01-19 16:25:59;Eleição sem Lula é fraude! https://t.co/XfkObtMIjO; ;4;11; ; ;
2018-01-14 22:38:28;Ribeirinhos do Tapajós criam protocolo de consulta contra obras que afetam comunidades https://t.co/KX1FDQeJPt; ;4;7; ; ;
2018-01-07 14:56:49;Belo Monte: bairro Novo Horizonte comemora cinco anos de luta https://t.co/MAEVDbq17w; ;4;4; ; ;
