Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-29 14:43:37;Kelli Mafort, da direção do MST, denuncia ataque facista ao acampamento Marisa Letícia em Curitiba.  ✊🏿 🗣 Somos milhares e não nos intimidarão. Marielle vive em nós feito semente germinada, junto com outros lutadores e lutadoras do povo.  https://t.co/PdtnC4ZYef; ;2;2; ; ;
2018-04-28 03:39:04;RT @MidiaNINJA: Os alunos que se formaram hoje em Serviço Social na Universidade Federal do Sergipe realizaram ato simbólico durante a ceri…;MidiaNINJA;0;0; ;MidiaNINJA;
2018-04-24 00:33:27;Centrais Sindicais e movimentos unificados na luta no Primeiro de Maio em Fortaleza que terá também o lançamento do Congresso do Povo https://t.co/xnnvcWWcDv; ;22;42; ; ;
2018-04-23 14:59:02;|| 1° DE MAIO DA RESISTÊNCIA ||  Neste dia de luta, Liniker e os Caramelows, já confirmou presença no tradicional 1° de Maio que ocorre em São Paulo, na Praça da Republica, a partir das 12h. #1MaiodaResistência #CUTsp #LulaLivre https://t.co/Tmtws3uGtv; ;2;5;#1MaiodaResistência, #LulaLivre, #CUTsp; ;
2018-04-23 13:01:26;Em Curitiba, Dilma pretende visitar Lula nesta segunda (23)  Presidenta quer exercitar direitos dela e de Lula que são garantidos pelas “Regras de Mandela”, normas das Nações Unidas, e pela Lei de Execução Penal. #lulalivre  https://t.co/Rot7j2GpVN; ;20;50;#lulalivre; ;
2018-04-22 15:57:00;'Eu não tenho medo das denúncias contra mim, porque eu sou inocente. E não sei se meus acusadores são.' - Lula, momentos antes de se apresentar à Polícia Federal no dia 7 de abril, em São Bernardo.  Vídeo: Ricardo Stuckert https://t.co/vSyvJ9cOXr; ;22;52; ; ;
2018-04-22 14:45:51;Ato em Ouro Preto por Lula Livre  Ouro Preto, cidade em que se marcou o 21 de Abril por Tiradentes, vira neste ano a cidade da Luta por #LulaLivre  Texto: Leonardo Koury Martins Fotografia: Maxwell Vilela  https://t.co/rUY4iRgJbH https://t.co/Lkdf8azPeu; ;11;19;#LulaLivre; ;
2018-04-22 13:21:52;🎥 ASSISTA AGORA 📺 Entenda em poucos minutos qual o impacto dos oligopólios e o controle da mídia privada no acesso à informação. A lute por uma sociedade justa e igualitária passa pela democratização dos meios de comunicação no Brasil.   Crédito: Al Jazeera https://t.co/HW7utkajCT; ;12;28; ; ;
2018-04-21 20:08:43;Faixa da comunicação do acampamento Lula Livre sendo confeccionada. #LulaLivre https://t.co/4YdeXyIhO9; ;28;44;#LulaLivre; ;
2018-04-19 05:38:30;RT @levantepopular: Explicando para leigos, facistas e a galera da tag #GleisiTerrorista https://t.co/Mx2qNbygHU;levantepopular;0;0;#GleisiTerrorista;levantepopular;
