Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-07 19:03:18;&gt &gt &gt Quebrada se organiza contra a guerra as drogas! Todos convidados pra reunião de organização da marcha da maconha da zona sul. Vai rolar um debate sobre o histórico de luta da marcha e suas pautas, em seguida... https://t.co/gebjfWLZDr; ;0;2; ; ;
2018-04-06 17:58:22;&gt &gt &gt Amanhã a tarde tem reunião aberta da zona norte pra debater os cortes que o prefeito playboy quer fazer nos transportes e organizar a resistência. Cola geral! https://t.co/HvbjQygGbG; ;0;1; ; ;
2018-04-02 21:40:36;&gt &gt &gt  Atenção pessoal da zona norte! Essa quarta tem reunião pra debater e organizar a luta contra os cortes do prefeito playboy. Cola geral! https://t.co/BownRE0gJ7; ;2;4; ; ;
2018-04-02 13:42:27;&gt &gt &gt Hoje tem reunião pra organizar a luta contra o aumento da passagem em Santo André. https://t.co/ohc9LHamZO; ;2;3; ; ;
2018-03-31 17:57:30;::Hoje teve potesto contra a tarifa e por transporte escolar gratuito em inauguração de estação em Guarulhos! https://t.co/1ITdobmsvH; ;0;1; ; ;
2018-03-31 16:51:02;::Hoje teve potesto contra a tarifa e por transporte escolar gratuito em inauguração de estação em Guarulhos! https://t.co/lQ5TKFCIxQ; ;0;4; ; ;
2018-03-31 15:48:07;::Protesto contra a tarifa e por transporte escolar gratuito em inauguração de estação em Guarulhos! https://t.co/wk7QrQbzvT; ;0;1; ; ;
2018-03-31 15:10:19;::Protesto contra a tarifa e por transporte escolar gratuito em inauguração de estação em Guarulhos! https://t.co/H7gsw4cmmj; ;1;2; ; ;
2018-03-31 14:17:12;::Protesto contra a tarifa em inauguração de estação em Guarulhos! https://t.co/NDgg0A4Foa; ;0;1; ; ;
2018-03-28 23:19:43;DENÚNCIA: SITUAÇÃO CAÓTICA NA CPTM!  Na volta pra casa, depois de um dia árduo de trabalho e estudo, trabalhadores e trabalhadoras tem que se apertar nas plataformas da estação Pinheiros da linha 9 esmeralda da... https://t.co/MTWAUJ1Lb7; ;0;0; ; ;
2018-03-28 17:29:17;ALAGAMENTO NÃO É BARREIRA FÍSICA???  Época de chuva, todo mundo sabe: as ruas, de uma cidade que é construída pro lucro do capital, ficam alagadas!   Mesmo assim, a Prefeitura tem a cara de pau de não considerar... https://t.co/NpNJb42HRs; ;0;1; ; ;
2018-03-27 18:10:27;Todo apoio a greve dos servidores municipais! A luta não para! https://t.co/wG2Focq71p; ;1;0; ; ;
2018-03-26 00:52:33;&gt &gt &gt Ato em apoio a greve dos servidores municipais CAMPO LIMPO, CAPÃO REDONDO E JARDIM ÂNGELA  É nesta segunda-feira às 14 hs na Estrada Do M’boi Mirim, 5.780, Jd Angela. Todos podem participar. Precisamos nos unir... https://t.co/PjLLx5F65k; ;2;7; ; ;
2018-03-25 14:24:46;&gt &gt &gt Hoje  tem reunião da zona sul pra debater os cortes de linhas e demais ataques da licitação proposta pelo prefeito playboy João Doria. Venha organizar a resistência, vai ter luta! https://t.co/BxwLBbZcMl; ;0;4; ; ;
2018-03-23 20:53:09;&gt &gt &gt Amanhã, tem reunião da marcha da maconha na zona sul. Vai ser as 14h no Sesc Sto Amaro (proximo ao terminal sto amaro ou estação largo treze do metrô). Estão todos convidados!  Pelo fim da guerra ao tráfico.... https://t.co/RjELPNoEkU; ;2;1; ; ;
2018-03-23 16:46:54;&gt &gt &gt Amanhã  tem reunião da zona norte pra debater os cortes de linhas e demais ataques da licitação proposta pelo prefeito playboy João Doria. Venha organizar a resistência, vai ter luta! https://t.co/W7hKDoCj2Q; ;1;2; ; ;
2018-03-22 21:26:38;https://t.co/RzoGkNr55b; ;0;0; ; ;
2018-03-22 13:51:52;&gt &gt ZONA OESTE EM LUTA CONTRA OS CORTES DO PREFEITO PLAYBOY!   Moradores, estudantes, professores e servidores municipais da periferia da zona oeste saem em ato contra os cortes de linhas de ônibus, contra o... https://t.co/0yZt2sH4pN; ;3;5; ; ;
2018-03-20 22:36:34;&gt &gt ZONA OESTE EM LUTA CONTRA OS CORTES DO PREFEITO PLAYBOY! COLA GERAL NO ATO  Moradores da periferia da zona oeste convocam ato contra os cortes de linhas de linhas de ônibus, contra o fechamento das AMAs da região... https://t.co/ujeWWA9Fb1; ;7;11; ; ;
2018-03-20 14:02:45;https://t.co/UFYBWfCSWE; ;0;0; ; ;
2018-03-19 23:05:18;Hoje no final da tarde estudantes foram as ruas cobrar a falta de responsabilidade e respeito do governo do... https://t.co/jTYsbAtSSO; ;0;1; ; ;
2018-03-19 19:26:17;&gt &gt &gt Atenção pessoal da zona sul, esse domingo tem reunião aberta pra mobilização da marcha da maconha na zona... https://t.co/DTuBgzjet9; ;0;3; ; ;
2018-03-17 21:19:49;https://t.co/ioIYb8ObmR; ;0;0; ; ;
2018-03-17 16:42:29;&gt &gt &gt Atenção pessoal da sul, reunião adiada para o proximo domingo 25/03.  Adiamos a reuniao para o proximo domingo... https://t.co/gcc8crtGco; ;1;1; ; ;
2018-03-17 16:40:05;&gt &gt &gt Atenção pessoal da sul, reunião adiada para o proximo domingo 25/03.  Adiamos a reuniao para o proximo... https://t.co/wsdcIfVAUT; ;1;0; ; ;
2018-03-16 14:30:37;&gt &gt &gt Atenção pessoal da Sul! Esse domingo é dia de se organiza a luta contra os cortes de linhas e os demais... https://t.co/BrT856AjPC; ;2;1; ; ;
2018-03-15 14:14:07;&gt &gt &gt Hoje é dia de luta na cidade! Em apoio a greve dos servidores municipais e contra o genocídio negro militar no... https://t.co/pPPvqdTjCH; ;6;4; ; ;
2018-03-15 14:12:43;&gt &gt &gt Hoje é dia de luta na cidade! Em apoio a greve dos servidores municipais e contra o genocídio negro militar... https://t.co/jgBvE1n6U1; ;2;3; ; ;
2018-03-14 16:53:29;&gt &gt &gt Reunião da sul contra os cortes da nova licitação dos transportes.  O prefeito playboy João Dória quer impor... https://t.co/mN3WRzjrmM; ;1;2; ; ;
2018-03-13 22:47:33;NÃO ADIANTA CHAMAR DE NOME BONITO, CORTE É CORTE!  Avelleda e Dória - que depois saiu correndo pra se candidatar... https://t.co/uD9kSNBems; ;1;1; ; ;
2018-03-12 23:25:52;Entrevista ao vivo com militantes do movimento passe livre https://t.co/C4FV4cduag; ;1;1; ; ;
2018-03-12 22:45:24;Protesto de trabalhadores ambulantes em Goiânia, todo apoio! Chega de violência contra os trabalhadores que... https://t.co/srtk404SoH; ;0;1; ; ;
2018-03-10 20:16:16;SE ORGANIZE CONTRA A LICITAÇÃO!  Divulgando a reunião aberta amanhã no Butantã do Pela manutenção do 577T - Jd.... https://t.co/CatJwH0DiJ; ;1;1; ; ;
2018-03-09 17:02:33;https://t.co/k8B716ATZS; ;0;0; ; ;
2018-03-07 21:27:32;AGORA NO TEATRO MUNICIPAL!   VAMO SAIR EM BREVE!  https://t.co/Fehu6XqcXw https://t.co/Mjayvcazj5; ;0;2; ; ;
2018-03-07 19:15:18;Todo apoio aos estudantes em luta! Devolve a merenda Alckmin! https://t.co/Pq4LeLoQJX; ;1;2; ; ;
2018-03-07 17:02:18;https://t.co/7sjvLBjTlF; ;0;0; ; ;
2018-03-07 11:45:05;VEJA AQUI MAPA INTERATIVO COM OS CORTES E EXTINÇÕES DE LINHAS DE BUSÃO PROPOSTOS PELOS GESTORES!... https://t.co/Tv695UzSIN; ;8;10; ; ;
2018-03-06 21:13:02;NÃO QUER QUE CORTEM SEU BUSÃO?  Convidamos geral a somar e se organizar na luta contra as catracas. Vem com a... https://t.co/kWyf07Pdu3; ;7;8; ; ;
2018-03-06 15:24:02;TODO APOIO ÀS MANAS AUTÔNOMAS QUE MARCARÃO PRESENÇA NO 8 DE MARÇO! . O CORPO É NOSSO E A RUA TAMBÉM! https://t.co/Lv5a2OMZx3; ;0;4; ; ;
2018-03-06 14:37:06;&gt &gt &gt Hoje tem protesto contra o aumento em Embu das artes! Contra a caríssima tarifa intermunicipal que impede as... https://t.co/K4SDRq8tUo; ;3;6; ; ;
2018-03-06 11:06:02;AMANHÃ! NÃO DEIXE O DÓRIA CORTAR SUA LINHA!  Convidamos geral a somar e se organizar na luta contra as catracas.... https://t.co/q2MLZTwAvB; ;6;5; ; ;
2018-03-05 22:10:03;FICOU FELIZ COM A PROPOSTA DA SPTRANS E DO DÓRIA PRA SUA LINHA?  Convidamos geral a somar e se organizar na luta... https://t.co/7R7JtXbtAK; ;1;3; ; ;
2018-03-05 15:16:05;NESSA QUARTA!  Convidamos geral a somar e se organizar na luta contra as catracas. Vem com a gente nesse... https://t.co/6aGqXWLWi0; ;4;8; ; ;
2018-03-05 11:02:14;NESSA QUARTA!   Convidamos todos e todas a somar e se organizar na luta contra as catracas. Vem com a gente... https://t.co/tWR7RqbY4y; ;5;7; ; ;
2018-03-04 15:00:48;QUEREMOS TEG!... https://t.co/Ep6Hy0aXuq; ;1;2; ; ;
2018-03-03 20:00:04;O BUSÃO É NOSSO! . organize-se você também no seu bairro e na sua região! . SÓ VAI MUDAR QUANDO O POVO CONTROLAR!... https://t.co/enLkHo0wen; ;3;4; ; ;
2018-03-02 21:30:05;A LICITAÇÃO DAS CATRACAS:  A FARSA DA CONSULTA PÚBLICA  Consulta (nada) Pública: um período de (zero) divulgação... https://t.co/mOl5SXmPRN; ;2;9; ; ;
2018-03-01 21:59:20;::Abaixo assinado feito pelo moradores do extremo sul contra os cortes de linhas (e as consequentes demissões)... https://t.co/lOcsgfDsjg; ;0;1; ; ;
2018-03-01 17:03:38;@carol_bellinger quando tiver, avisamos! enquanto isso, tem interesse em ajudar com panfletagem e colação de lambe-lambe?; ;0;1; ;carol_bellinger;
2018-03-01 16:40:28;VEJA AQUI OS CORTES DOS BUSÃO NA NOVA LICITAÇÃO! https://t.co/Ucgf2cWQPA  #LicitaçãoDasCatracas #CortouMeuBusão #oBusãoÉNosso #DemissãoNÃO #PrivatizaçãoNÃO #TarifaZero https://t.co/1rinmrnvgg; ;13;11;#oBusãoÉNosso, #TarifaZero, #LicitaçãoDasCatracas, #CortouMeuBusão, #PrivatizaçãoNÃO, #DemissãoNÃO; ;
2018-03-01 13:55:01;&gt &gt &gt &gt A SECRETÁRIA MUNICIPAL DA INDIRETINHA . Essa gente é mesmo que nem feijão, só vai na pressão!!! . Ainda ontem... https://t.co/4KqNKuZfs4; ;2;3; ; ;
2018-03-01 02:11:27;JÁ VIU O QUE DÓRIA E SPTRANS QUEREM FAZER COM SUA LINHA?  Ou ninguém nunca tinha te falado disso antes?  SÓ VAI... https://t.co/x5KFqkGDed; ;6;4; ; ;
2018-02-28 14:27:05;Você sabe o que o Dória quer fazer com sua linha do busão?  https://t.co/Ucgf2cWQPA #LicitaçãoDosCarteis #CortouMeuBusão #oBusãoÉNosso #DemissãoNÃO #PrivatizaçãoNÃO #TarifaZero; ;1;2;#LicitaçãoDosCarteis, #oBusãoÉNosso, #TarifaZero, #CortouMeuBusão, #PrivatizaçãoNÃO, #DemissãoNÃO; ;
2018-02-28 14:26:14;vc contrataria um encanador pra consertar um vazamento no seu banheiro, daria a ele um prazo de 20 anos pra fazer o trabalho, garantindo  pagamentos regulares, mesmo se o serviço dele fosse ruim e o banheiro continuasse vazando?  #LicitaçãoDasCatracas #CortouMeuBusão; ;2;5;#CortouMeuBusão, #LicitaçãoDasCatracas; ;
2018-02-27 20:03:33;da Zona sul à Zona Leste,  a luta por Transporte Escolar Gratuito é uma só!... https://t.co/kr1CFQnUdx; ;1;5; ; ;
2018-02-27 14:21:03;JÁ SABE O QUE DÓRIA PRETENDE FAZER COM AS LINHAS DE ÔNIBUS?  Baixe o pdf aqui -&gt ... https://t.co/78absVqmmz; ;2;4; ; ;
